ad_id,age,gender,percentage
256021496236500,25-34,female,0.118498
256021496236500,65+,male,0.042428
256021496236500,65+,female,0.104204
256021496236500,45-54,male,0.072637
256021496236500,55-64,female,0.114408
256021496236500,25-34,unknown,0.00057
256021496236500,35-44,unknown,0.000716
256021496236500,Unknown,unknown,5.0E-5
425251058579145,65+,unknown,0.000309
425251058579145,55-64,female,0.122585
425251058579145,45-54,unknown,0.000597
425251058579145,25-34,unknown,0.000492
425251058579145,65+,female,0.111338
425251058579145,35-44,female,0.094318
425251058579145,45-54,female,0.114803
425251058579145,45-54,male,0.080082
425251058579145,18-24,female,0.067406
425251058579145,25-34,male,0.076554
425251058579145,35-44,unknown,0.000654
425251058579145,18-24,male,0.041383
425251058579145,55-64,male,0.068552
425251058579145,25-34,female,0.101577
425251058579145,35-44,male,0.06862
425251058579145,65+,male,0.050056
425251058579145,18-24,unknown,0.000188
425251058579145,55-64,unknown,0.000482
425251058579145,Unknown,unknown,5.0E-6
163933528793002,25-34,unknown,0.000503
163933528793002,55-64,unknown,0.000349
163933528793002,18-24,unknown,0.000254
163933528793002,Unknown,unknown,2.0E-5
163933528793002,35-44,unknown,0.000568
163933528793002,65+,unknown,0.000269
163933528793002,45-54,unknown,0.000633
163933528793002,55-64,female,0.123057
163933528793002,55-64,male,0.069938
163933528793002,45-54,male,0.07882
163933528793002,35-44,male,0.064966
163933528793002,25-34,female,0.100371
163933528793002,35-44,female,0.089755
163933528793002,25-34,male,0.076105
163933528793002,18-24,male,0.044461
163933528793002,45-54,female,0.113911
163933528793002,18-24,female,0.079393
163933528793002,65+,male,0.049333
163933528793002,65+,female,0.10729
163933528793002,13-17,unknown,5.0E-6
2257291394407091,45-54,male,0.032228
2257291394407091,55-64,male,0.006446
2257291394407091,18-24,male,0.151934
2257291394407091,25-34,male,0.137201
2257291394407091,25-34,female,0.194291
2257291394407091,18-24,female,0.342541
2257291394407091,45-54,female,0.020258
2257291394407091,55-64,female,0.008287
2257291394407091,35-44,male,0.035912
2257291394407091,65+,male,0.009208
2257291394407091,65+,female,0.005525
2257291394407091,35-44,female,0.047882
2257291394407091,18-24,unknown,0.003683
2257291394407091,25-34,unknown,0.003683
2257291394407091,45-54,unknown,0.000921
148045417184638,65+,unknown,0.001145
148045417184638,25-34,female,0.183171
148045417184638,55-64,unknown,0.002862
148045417184638,65+,female,0.032055
148045417184638,18-24,unknown,0.008014
148045417184638,25-34,unknown,0.010303
148045417184638,35-44,female,0.089868
148045417184638,55-64,female,0.060675
148045417184638,18-24,female,0.120206
148045417184638,25-34,male,0.123641
148045417184638,45-54,male,0.077848
148045417184638,35-44,male,0.081282
148045417184638,65+,male,0.038351
148045417184638,45-54,unknown,0.001717
148045417184638,18-24,male,0.062393
148045417184638,45-54,female,0.058958
148045417184638,55-64,male,0.044076
148045417184638,35-44,unknown,0.003434
745381709450492,35-44,unknown,0.00224
745381709450492,45-54,female,0.057111
745381709450492,55-64,female,0.037514
745381709450492,65+,unknown,0.00112
745381709450492,65+,male,0.028555
745381709450492,25-34,female,0.162374
745381709450492,35-44,male,0.099104
745381709450492,25-34,male,0.155655
745381709450492,18-24,male,0.079507
745381709450492,25-34,unknown,0.00224
745381709450492,45-54,male,0.072788
745381709450492,18-24,female,0.160694
745381709450492,55-64,male,0.036954
745381709450492,35-44,female,0.077828
745381709450492,55-64,unknown,0.00056
745381709450492,18-24,unknown,0.0028
745381709450492,65+,female,0.022956
205303778052077,65+,unknown,0.001102
205303778052077,35-44,female,0.090909
205303778052077,45-54,unknown,0.001653
205303778052077,35-44,unknown,0.002204
205303778052077,55-64,male,0.037466
205303778052077,65+,male,0.029752
205303778052077,18-24,male,0.06281
205303778052077,25-34,female,0.153719
205303778052077,45-54,female,0.065565
205303778052077,55-64,unknown,0.000551
205303778052077,35-44,male,0.130028
205303778052077,45-54,male,0.07989
205303778052077,25-34,male,0.215427
205303778052077,55-64,female,0.04573
205303778052077,65+,female,0.02314
205303778052077,18-24,female,0.054545
205303778052077,25-34,unknown,0.00551
1914565445358269,45-54,female,0.039216
1914565445358269,25-34,male,0.166667
1914565445358269,65+,female,0.029412
1914565445358269,55-64,male,0.107843
1914565445358269,65+,male,0.029412
1914565445358269,55-64,female,0.058824
1914565445358269,35-44,female,0.039216
1914565445358269,25-34,female,0.078431
1914565445358269,45-54,male,0.088235
1914565445358269,18-24,male,0.107843
1914565445358269,18-24,female,0.186275
1914565445358269,35-44,male,0.068627
3896459897078645,55-64,female,0.037736
3896459897078645,45-54,female,0.018868
3896459897078645,25-34,female,0.150943
3896459897078645,25-34,male,0.169811
3896459897078645,55-64,male,0.075472
3896459897078645,35-44,female,0.075472
3896459897078645,18-24,female,0.169811
3896459897078645,18-24,male,0.09434
3896459897078645,45-54,male,0.056604
3896459897078645,35-44,male,0.132075
3896459897078645,65+,female,0.018868
199947798594403,35-44,female,0.030303
199947798594403,65+,male,0.030303
199947798594403,18-24,male,0.060606
199947798594403,35-44,male,0.181818
199947798594403,55-64,female,0.090909
199947798594403,45-54,male,0.030303
199947798594403,25-34,female,0.242424
199947798594403,25-34,male,0.060606
199947798594403,65+,female,0.030303
199947798594403,55-64,male,0.090909
199947798594403,18-24,female,0.030303
199947798594403,45-54,female,0.121212
797779230824037,25-34,male,0.11215
797779230824037,45-54,female,0.056075
797779230824037,18-24,male,0.074766
797779230824037,65+,male,0.056075
797779230824037,55-64,female,0.037383
797779230824037,65+,female,0.018692
797779230824037,55-64,male,0.074766
797779230824037,35-44,male,0.130841
797779230824037,45-54,male,0.11215
797779230824037,25-34,female,0.121495
797779230824037,18-24,female,0.121495
797779230824037,35-44,female,0.084112
773734283551427,45-54,unknown,0.001869
773734283551427,18-24,unknown,0.001869
773734283551427,65+,male,0.013084
773734283551427,45-54,female,0.041121
773734283551427,65+,female,0.018692
773734283551427,45-54,male,0.054206
773734283551427,55-64,male,0.04486
773734283551427,25-34,female,0.170093
773734283551427,35-44,female,0.050467
773734283551427,18-24,female,0.242991
773734283551427,35-44,male,0.052336
773734283551427,18-24,male,0.170093
773734283551427,25-34,male,0.115888
773734283551427,55-64,female,0.02243
158778909404924,55-64,female,0.041026
158778909404924,55-64,male,0.107692
158778909404924,35-44,female,0.071795
158778909404924,35-44,male,0.092308
158778909404924,18-24,male,0.082051
158778909404924,25-34,male,0.117949
158778909404924,65+,male,0.046154
158778909404924,45-54,male,0.158974
158778909404924,18-24,female,0.076923
158778909404924,45-54,female,0.061538
158778909404924,65+,female,0.025641
158778909404924,25-34,female,0.117949
1083295822169742,35-44,male,0.096535
1083295822169742,55-64,female,0.032178
1083295822169742,45-54,male,0.118812
1083295822169742,18-24,male,0.066832
1083295822169742,65+,male,0.044554
1083295822169742,35-44,unknown,0.00495
1083295822169742,25-34,male,0.118812
1083295822169742,18-24,female,0.148515
1083295822169742,35-44,female,0.061881
1083295822169742,55-64,male,0.111386
1083295822169742,25-34,female,0.113861
1083295822169742,45-54,female,0.056931
1083295822169742,65+,female,0.024752
258685822538614,55-64,male,0.057034
258685822538614,65+,female,0.015209
258685822538614,35-44,male,0.060837
258685822538614,45-54,male,0.079848
258685822538614,25-34,male,0.129278
258685822538614,55-64,female,0.053232
258685822538614,65+,male,0.034221
258685822538614,18-24,female,0.239544
258685822538614,25-34,female,0.193916
258685822538614,18-24,male,0.060837
258685822538614,35-44,female,0.053232
258685822538614,45-54,female,0.022814
871012033753502,45-54,male,0.084615
871012033753502,65+,male,0.023077
871012033753502,55-64,female,0.023077
871012033753502,18-24,male,0.076923
871012033753502,45-54,female,0.084615
871012033753502,35-44,female,0.1
871012033753502,55-64,male,0.115385
871012033753502,18-24,female,0.130769
871012033753502,65+,female,0.023077
871012033753502,25-34,unknown,0.007692
871012033753502,25-34,female,0.076923
871012033753502,25-34,male,0.107692
871012033753502,35-44,male,0.146154
1706970609510987,65+,male,0.016667
1706970609510987,35-44,female,0.016667
1706970609510987,65+,female,0.016667
1706970609510987,55-64,female,0.1
1706970609510987,45-54,female,0.016667
1706970609510987,35-44,male,0.083333
1706970609510987,25-34,female,0.116667
1706970609510987,18-24,male,0.116667
1706970609510987,45-54,male,0.166667
1706970609510987,25-34,male,0.116667
1706970609510987,18-24,female,0.233333
2609157206043564,35-44,female,0.067961
2609157206043564,25-34,female,0.067961
2609157206043564,45-54,female,0.058252
2609157206043564,35-44,unknown,0.009709
2609157206043564,45-54,male,0.067961
2609157206043564,35-44,male,0.15534
2609157206043564,55-64,male,0.048544
2609157206043564,18-24,male,0.087379
2609157206043564,25-34,male,0.184466
2609157206043564,18-24,female,0.145631
2609157206043564,65+,male,0.058252
2609157206043564,55-64,female,0.019417
2609157206043564,65+,female,0.029126
3309063525860912,35-44,female,0.035294
3309063525860912,25-34,female,0.113725
3309063525860912,45-54,male,0.113725
3309063525860912,18-24,female,0.172549
3309063525860912,45-54,female,0.062745
3309063525860912,55-64,male,0.070588
3309063525860912,55-64,female,0.035294
3309063525860912,65+,male,0.035294
3309063525860912,25-34,unknown,0.007843
3309063525860912,65+,female,0.007843
3309063525860912,18-24,male,0.105882
3309063525860912,35-44,male,0.094118
3309063525860912,25-34,male,0.145098
159152716051182,25-34,unknown,0.00114
159152716051182,55-64,female,0.030787
159152716051182,65+,male,0.027366
159152716051182,65+,female,0.010262
159152716051182,18-24,female,0.221209
159152716051182,18-24,male,0.13797
159152716051182,25-34,female,0.171038
159152716051182,25-34,male,0.13683
159152716051182,55-64,male,0.055872
159152716051182,45-54,male,0.050171
159152716051182,45-54,female,0.023945
159152716051182,18-24,unknown,0.002281
159152716051182,35-44,unknown,0.00114
159152716051182,35-44,female,0.069555
159152716051182,35-44,male,0.060433
2088102154822704,55-64,female,0.021569
2088102154822704,35-44,female,0.077451
2088102154822704,55-64,male,0.04902
2088102154822704,18-24,male,0.146078
2088102154822704,18-24,female,0.213725
